neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,square_feet,price,cleaning_fee,review_scores_rating
Russian Hill,37.80310149636796,-122.4159579495255,Condominium,Private room,4,1.5,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in building"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Self Check-In"",Smartlock}",,$109.00,$30.00,95.0
Russian Hill,37.80063324394072,-122.4240209826536,Condominium,Entire home/apt,4,2.5,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",,"$1,000.00",$125.00,100.0
,37.8059013228244,-122.4200505243054,Apartment,Private room,3,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad}",,$155.00,$25.00,
,37.80150925897283,-122.41982150587043,Apartment,Entire home/apt,3,1.0,1.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",,$110.00,$70.00,93.0
Russian Hill,37.79928169030435,-122.42185249302051,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in building"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",,$140.00,,
Russian Hill,37.79809555672314,-122.41550665131187,Apartment,Private room,1,1.5,1.0,1.0,"{""Cable TV"",""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$170.00,$50.00,100.0
,37.80281033693711,-122.42247604074508,Apartment,Entire home/apt,4,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$180.00,$50.00,100.0
Fisherman's Wharf,37.804995114375856,-122.42123926297305,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,Iron}",,$199.00,$60.00,94.0
North Beach,37.79819707906993,-122.41182672783958,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",,$325.00,$80.00,98.0
,37.79928133176491,-122.41946786600192,Apartment,Entire home/apt,6,1.5,2.0,4.0,"{Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",,$210.00,$100.00,93.0
Russian Hill,37.79680801764613,-122.42163307187981,Apartment,Entire home/apt,2,2.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$260.00,,
North Beach,37.79757325674513,-122.41300034681927,Apartment,Entire home/apt,1,1.0,0.0,1.0,"{Internet,""Wireless Internet"",Kitchen,Essentials}",,$180.00,,100.0
Fisherman's Wharf,37.8062322748636,-122.4210792503732,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{""Cable TV"",""Wireless Internet"",Kitchen,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",,$185.00,,
Fisherman's Wharf,37.80617555334384,-122.42379067679308,Apartment,Entire home/apt,6,2.0,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Doorman,Breakfast,""Elevator in building"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$925.00,,100.0
Fisherman's Wharf,37.80468547149006,-122.42167673722379,Apartment,Entire home/apt,6,1.0,2.0,2.0,"{""Cable TV"",""Wireless Internet"",Kitchen,""Elevator in building"",Heating,""Family/kid friendly""}",,$279.00,$50.00,93.0
Fisherman's Wharf,37.80602528389706,-122.41983194905391,Timeshare,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Elevator in building"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$140.00,,100.0
Russian Hill,37.79834459790947,-122.42344421935086,House,Entire home/apt,6,1.0,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,"$1,400.00",,
North Beach,37.80048609735864,-122.41381469210332,Apartment,Entire home/apt,3,1.0,1.0,2.0,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",,$225.00,$50.00,100.0
Russian Hill,37.801658935915796,-122.4209792755603,Apartment,Entire home/apt,1,1.0,1.0,1.0,"{""Family/kid friendly""}",,$230.00,,
Russian Hill,37.797627427079426,-122.42285482579248,Apartment,Private room,1,1.0,1.0,1.0,"{TV,Kitchen,""Pets allowed"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials}",,$130.00,,
Russian Hill,37.79926152741293,-122.42053559123352,Apartment,Entire home/apt,7,2.0,3.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$545.00,$200.00,100.0
North Beach,37.79722941432739,-122.41276465244587,Apartment,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Laptop friendly workspace""}",,$85.00,,
Russian Hill,37.79863066515847,-122.42054818976818,Apartment,Entire home/apt,6,2.0,3.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance""}",,$699.00,$150.00,98.0
Fisherman's Wharf,37.8047812354476,-122.42089884143977,Bed & Breakfast,Private room,4,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$167.00,$30.00,99.0
Fisherman's Wharf,37.80624817802358,-122.42028169389437,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$180.00,,100.0
North Beach,37.799019324696715,-122.4106502242546,Apartment,Private room,1,1.5,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Shampoo}",,$70.00,$40.00,100.0
Fisherman's Wharf,37.80643007931468,-122.41987585685284,Condominium,Entire home/apt,4,1.0,1.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Heating,""Family/kid friendly"",""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron}",,$200.00,,90.0
Russian Hill,37.80291290822547,-122.41625715969852,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",,$300.00,$78.00,97.0
Russian Hill,37.79905223504662,-122.41835214936485,Apartment,Private room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$62.00,$30.00,95.0
Russian Hill,37.797178723603096,-122.42252284788191,Apartment,Entire home/apt,5,1.5,2.0,2.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$500.00,$100.00,
Russian Hill,37.79950516668977,-122.41713527803795,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}",,$495.00,$95.00,98.0
Chinatown,37.79916777998817,-122.40917924213116,Apartment,Private room,1,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,Essentials}",,$140.00,,80.0
North Beach,37.80242099129454,-122.41440194674657,House,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Self Check-In"",Lockbox}",,$144.00,$60.00,95.0
Russian Hill,37.80027177849302,-122.4238672567308,Apartment,Entire home/apt,1,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",Essentials,Shampoo}",,$350.00,$50.00,
,37.79703480003983,-122.41860521335659,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials}",,$275.00,$150.00,98.0
,37.79893049552236,-122.4103938967535,Apartment,Shared room,1,0.0,1.0,1.0,"{Internet,""Wireless Internet"",Essentials,Shampoo}",,$60.00,,95.0
Russian Hill,37.80298716769824,-122.42447208867594,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo}",1000.0,$156.00,$80.00,99.0
Russian Hill,37.798938738950675,-122.42188214268181,Apartment,Entire home/apt,3,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo}",,$275.00,,
Russian Hill,37.796775398870686,-122.42006480798356,Guesthouse,Entire home/apt,5,1.0,1.0,3.0,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$192.00,$150.00,90.0
Russian Hill,37.80316658672023,-122.41840680221365,Apartment,Private room,1,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$99.00,$60.00,93.0
Russian Hill,37.796806300225406,-122.4177310695512,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Breakfast,Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$200.00,,100.0
,37.8015906589272,-122.41893174504877,Apartment,Entire home/apt,3,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$193.00,$150.00,100.0
Russian Hill,37.799332225658056,-122.41995756859427,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating}",,$200.00,,60.0
Chinatown,37.799386841957094,-122.40909585201784,Apartment,Private room,6,1.0,2.0,3.0,"{""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox,""Private living room""}",,$285.00,$150.00,
Russian Hill,37.79770069116786,-122.42116553095093,Apartment,Entire home/apt,2,1.0,0.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$185.00,$30.00,94.0
,37.797378942688056,-122.42334455153356,Apartment,Entire home/apt,1,1.0,0.0,1.0,{},,$122.00,,100.0
Fisherman's Wharf,37.80655806882295,-122.41991359827783,Condominium,Entire home/apt,4,1.0,1.0,2.0,"{""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,""Elevator in building"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer}",,$430.00,,
Russian Hill,37.797408193074524,-122.41901411713428,House,Entire home/apt,12,1.5,5.0,5.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop friendly workspace""}",,$405.00,$150.00,
Russian Hill,37.80478559366775,-122.41873037035023,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",1200.0,$230.00,$85.00,99.0
,37.799027042585934,-122.42341880307737,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",""Smoke detector"",""Fire extinguisher"",Essentials}",,$135.00,$30.00,100.0
Fisherman's Wharf,37.8064264851605,-122.4204900802115,Apartment,Private room,3,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$325.00,$69.00,
Russian Hill,37.79751354560892,-122.41905341512285,Apartment,Entire home/apt,6,1.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",,$600.00,,80.0
Russian Hill,37.798345093111536,-122.42096472328835,Apartment,Entire home/apt,7,2.0,3.0,3.0,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer}",,"$1,850.00",$45.00,95.0
Russian Hill,37.801659524151596,-122.41626967696386,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$350.00,$75.00,100.0
Fisherman's Wharf,37.804647304136736,-122.4226173093838,Condominium,Entire home/apt,6,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,Gym,Breakfast,""Elevator in building"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,"$1,099.00",,100.0
